h3_cell,timestamp,u,v
861956507ffffff,2018-08-01T08:00:00,7.7115,1.8951
861956507ffffff,2018-08-01T09:00:00,7.9831,1.7961
861956507ffffff,2018-08-01T10:00:00,8.2762,1.6866
861956507ffffff,2018-08-01T11:00:00,8.5885,1.5647
861956507ffffff,2018-08-01T12:00:00,8.9171,1.4294
861956507ffffff,2018-08-01T13:00:00,9.2592,1.2805
861956507ffffff,2018-08-01T14:00:00,9.6115,1.1191
861956507ffffff,2018-08-01T15:00:00,9.9708,0.9476
861956507ffffff,2018-08-01T16:00:00,10.334,0.7698
861956507ffffff,2018-08-01T17:00:00,10.6981,0.5907
861956507ffffff,2018-08-01T18:00:00,11.0603,0.417
861956507ffffff,2018-08-01T19:00:00,11.4183,0.2563
861956507ffffff,2018-08-01T20:00:00,11.7703,0.1175
861956507ffffff,2018-08-01T21:00:00,12.1143,0.01
861956507ffffff,2018-08-01T22:00:00,12.4487,-0.0563
861956507ffffff,2018-08-01T23:00:00,12.7717,-0.0715
861956507ffffff,2018-08-02T00:00:00,13.0809,-0.0262
861956507ffffff,2018-08-02T01:00:00,13.3732,0.0882
861956507ffffff,2018-08-02T02:00:00,13.6445,0.2788
861956507ffffff,2018-08-02T03:00:00,13.8894,0.551
861956507ffffff,2018-08-02T04:00:00,14.1013,0.9077
861956507ffffff,2018-08-02T05:00:00,14.2723,1.3491
861956507ffffff,2018-08-02T06:00:00,14.3939,1.8721
861956507ffffff,2018-08-02T07:00:00,14.4571,2.4703
861956507ffffff,2018-08-02T08:00:00,14.4535,3.1339
861956507ffffff,2018-08-02T09:00:00,14.3756,3.8497
861956507ffffff,2018-08-02T10:00:00,14.2184,4.6016
861956507ffffff,2018-08-02T11:00:00,13.9793,5.3715
861956507ffffff,2018-08-02T12:00:00,13.6594,6.1396
861956507ffffff,2018-08-02T13:00:00,13.2634,6.8861
861956507ffffff,2018-08-02T14:00:00,12.8,7.592
861956507ffffff,2018-08-02T15:00:00,12.281,8.2402
861956507ffffff,2018-08-02T16:00:00,11.7211,8.8162
861956507ffffff,2018-08-02T17:00:00,11.1368,9.3091
861956507ffffff,2018-08-02T18:00:00,10.5454,9.7115
861956507ffffff,2018-08-02T19:00:00,9.9637,10.0198
861956507ffffff,2018-08-02T20:00:00,9.407,10.2337
861956507ffffff,2018-08-02T21:00:00,8.8888,10.3557
861956507ffffff,2018-08-02T22:00:00,8.4194,10.3907
861956507ffffff,2018-08-02T23:00:00,8.0059,10.3449
861956507ffffff,2018-08-03T00:00:00,7.6522,10.2257
861956507ffffff,2018-08-03T01:00:00,7.3591,10.0408
861956507ffffff,2018-08-03T02:00:00,7.1244,9.7979
861956507ffffff,2018-08-03T03:00:00,6.9437,9.5046
861956507ffffff,2018-08-03T04:00:00,6.8106,9.1685
861956507ffffff,2018-08-03T05:00:00,6.7174,8.7966
861956507ffffff,2018-08-03T06:00:00,6.656,8.3961
861956507ffffff,2018-08-03T07:00:00,6.6181,7.974
861956507ffffff,2018-08-03T08:00:00,6.5959,7.5373
861956507ffffff,2018-08-03T09:00:00,6.5824,7.0927
861956507ffffff,2018-08-03T10:00:00,6.5719,6.647
861956507ffffff,2018-08-03T11:00:00,6.5603,6.2065
861956507ffffff,2018-08-03T12:00:00,6.5447,5.7773
861956507ffffff,2018-08-03T13:00:00,6.5239,5.3646
861956507ffffff,2018-08-03T14:00:00,6.4981,4.973
861956507ffffff,2018-08-03T15:00:00,6.4686,4.606
861956507ffffff,2018-08-03T16:00:00,6.4375,4.2664
861956507ffffff,2018-08-03T17:00:00,6.4078,3.9557
861956507ffffff,2018-08-03T18:00:00,6.3827,3.6746
861956507ffffff,2018-08-03T19:00:00,6.3657,3.4229
861956507ffffff,2018-08-03T20:00:00,6.3603,3.1998
861956507ffffff,2018-08-03T21:00:00,6.3695,3.0035
861956507ffffff,2018-08-03T22:00:00,6.3965,2.8319
861956507ffffff,2018-08-03T23:00:00,6.4436,2.6824
86195652fffffff,2018-08-01T00:00:00,5.4908,2.2652
86195652fffffff,2018-08-01T01:00:00,5.5522,2.1539
86195652fffffff,2018-08-01T02:00:00,5.6383,2.0582
86195652fffffff,2018-08-01T03:00:00,5.7501,1.9751
86195652fffffff,2018-08-01T04:00:00,5.8884,1.9013
86195652fffffff,2018-08-01T05:00:00,6.0533,1.8336
86195652fffffff,2018-08-01T06:00:00,6.2448,1.7686
86195652fffffff,2018-08-01T07:00:00,6.4623,1.7031
86195652fffffff,2018-08-01T08:00:00,6.7047,1.6339
86195652fffffff,2018-08-01T09:00:00,6.9707,1.5581
86195652fffffff,2018-08-01T10:00:00,7.2584,1.4731
86195652fffffff,2018-08-01T11:00:00,7.5656,1.377
86195652fffffff,2018-08-01T12:00:00,7.8897,1.2683
86195652fffffff,2018-08-01T13:00:00,8.2279,1.1467
86195652fffffff,2018-08-01T14:00:00,8.5769,1.0128
86195652fffffff,2018-08-01T15:00:00,8.9337,0.8684
86195652fffffff,2018-08-01T16:00:00,9.2951,0.7167
86195652fffffff,2018-08-01T17:00:00,9.6581,0.5621
86195652fffffff,2018-08-01T18:00:00,10.0198,0.4104
86195652fffffff,2018-08-01T19:00:00,10.3778,0.2687
86195652fffffff,2018-08-01T20:00:00,10.7299,0.1448
86195652fffffff,2018-08-01T21:00:00,11.0743,0.0477
86195652fffffff,2018-08-01T22:00:00,11.4089,-0.0136
86195652fffffff,2018-08-01T23:00:00,11.7319,-0.0295
86195652fffffff,2018-08-02T00:00:00,12.041,0.0089
86195652fffffff,2018-08-02T01:00:00,12.3331,0.1098
86195652fffffff,2018-08-02T02:00:00,12.6043,0.2803
86195652fffffff,2018-08-02T03:00:00,12.8497,0.5258
86195652fffffff,2018-08-02T04:00:00,13.063,0.8493
86195652fffffff,2018-08-02T05:00:00,13.237,1.2516
86195652fffffff,2018-08-02T06:00:00,13.3637,1.73
86195652fffffff,2018-08-02T07:00:00,13.4348,2.2791
86195652fffffff,2018-08-02T08:00:00,13.4422,2.8899
86195652fffffff,2018-08-02T09:00:00,13.3792,3.5504
86195652fffffff,2018-08-02T10:00:00,13.2405,4.2457
86195652fffffff,2018-08-02T11:00:00,13.0238,4.9587
86195652fffffff,2018-08-02T12:00:00,12.7297,5.6711
86195652fffffff,2018-08-02T13:00:00,12.3626,6.3641
86195652fffffff,2018-08-02T14:00:00,11.9303,7.0196
86195652fffffff,2018-08-02T15:00:00,11.4438,7.6213
86195652fffffff,2018-08-02T16:00:00,10.9168,8.1554
86195652fffffff,2018-08-02T17:00:00,10.3649,8.6111
86195652fffffff,2018-08-02T18:00:00,9.8042,8.9812
86195652fffffff,2018-08-02T19:00:00,9.2507,9.2622
86195652fffffff,2018-08-02T20:00:00,8.7191,9.4535
86195652fffffff,2018-08-02T21:00:00,8.222,9.5576
86195652fffffff,2018-08-02T22:00:00,7.7694,9.5789
86195652fffffff,2018-08-02T23:00:00,7.3682,9.5235
86195652fffffff,2018-08-03T00:00:00,7.0221,9.3984
86195652fffffff,2018-08-03T01:00:00,6.732,9.211
86195652fffffff,2018-08-03T02:00:00,6.4959,8.9691
86195652fffffff,2018-08-03T03:00:00,6.3096,8.68
86195652fffffff,2018-08-03T04:00:00,6.1671,8.3509
86195652fffffff,2018-08-03T05:00:00,6.0613,7.9891
86195652fffffff,2018-08-03T06:00:00,5.9845,7.6014
86195652fffffff,2018-08-03T07:00:00,5.9289,7.1945
86195652fffffff,2018-08-03T08:00:00,5.8873,6.7754
86195652fffffff,2018-08-03T09:00:00,5.8533,6.3505
86195652fffffff,2018-08-03T10:00:00,5.8217,5.9262
86195652fffffff,2018-08-03T11:00:00,5.7888,5.5088
86195652fffffff,2018-08-03T12:00:00,5.7522,5.1037
86195652fffffff,2018-08-03T13:00:00,5.711,4.7159
86195652fffffff,2018-08-03T14:00:00,5.6656,4.3497
86195652fffffff,2018-08-03T15:00:00,5.6176,4.0082
86195652fffffff,2018-08-03T16:00:00,5.5694,3.6938
86195652fffffff,2018-08-03T17:00:00,5.5238,3.4078
86195652fffffff,2018-08-03T18:00:00,5.4843,3.1508
86195652fffffff,2018-08-03T19:00:00,5.4541,2.9223
86195652fffffff,2018-08-03T20:00:00,5.4368,2.7214
86195652fffffff,2018-08-03T21:00:00,5.4353,2.5464
86195652fffffff,2018-08-03T22:00:00,5.4525,2.3951
86195652fffffff,2018-08-03T23:00:00,5.4908,2.2652
861956cefffffff,2018-08-01T00:00:00,5.713,2.3917
861956cefffffff,2018-08-01T01:00:00,5.7763,2.2776
861956cefffffff,2018-08-01T02:00:00,5.8643,2.1786
861956cefffffff,2018-08-01T03:00:00,5.9783,2.0914
861956cefffffff,2018-08-01T04:00:00,6.1189,2.0127
861956cefffffff,2018-08-01T05:00:00,6.2864,1.9391
861956cefffffff,2018-08-01T06:00:00,6.4805,1.8673
861956cefffffff,2018-08-01T07:00:00,6.7007,1.7938
861956cefffffff,2018-08-01T08:00:00,6.946,1.7154
861956cefffffff,2018-08-01T09:00:00,7.2148,1.6293
861956cefffffff,2018-08-01T10:00:00,7.5052,1.5329
861956cefffffff,2018-08-01T11:00:00,7.8149,1.4242
861956cefffffff,2018-08-01T12:00:00,8.1412,1.3023
861956cefffffff,2018-08-01T13:00:00,8.4812,1.1668
861956cefffffff,2018-08-01T14:00:00,8.8317,1.0189
861956cefffffff,2018-08-01T15:00:00,9.1894,0.8606
861956cefffffff,2018-08-01T16:00:00,9.5511,0.6956
861956cefffffff,2018-08-01T17:00:00,9.9141,0.5287
861956cefffffff,2018-08-01T18:00:00,10.2754,0.3664
861956cefffffff,2018-08-01T19:00:00,10.6328,0.2159
861956cefffffff,2018-08-01T20:00:00,10.9843,0.0857
861956cefffffff,2018-08-01T21:00:00,11.3281,-0.0149
861956cefffffff,2018-08-01T22:00:00,11.6624,-0.0766
861956cefffffff,2018-08-01T23:00:00,11.9854,-0.0896
861956cefffffff,2018-08-02T00:00:00,12.2947,-0.045
861956cefffffff,2018-08-02T01:00:00,12.5872,0.0656
861956cefffffff,2018-08-02T02:00:00,12.8588,0.2491
861956cefffffff,2018-08-02T03:00:00,13.1042,0.5105
861956cefffffff,2018-08-02T04:00:00,13.317,0.8527
861956cefffffff,2018-08-02T05:00:00,13.4895,1.2757
861956cefffffff,2018-08-02T06:00:00,13.6135,1.7765
861956cefffffff,2018-08-02T07:00:00,13.6803,2.3488
861956cefffffff,2018-08-02T08:00:00,13.6817,2.9829
861956cefffffff,2018-08-02T09:00:00,13.6109,3.666
861956cefffffff,2018-08-02T10:00:00,13.4629,4.3826
861956cefffffff,2018-08-02T11:00:00,13.2356,5.1149
861956cefffffff,2018-08-02T12:00:00,12.9302,5.8441
861956cefffffff,2018-08-02T13:00:00,12.5515,6.551
861956cefffffff,2018-08-02T14:00:00,12.1081,7.2173
861956cefffffff,2018-08-02T15:00:00,11.6115,7.8269
861956cefffffff,2018-08-02T16:00:00,11.076,8.3659
861956cefffffff,2018-08-02T17:00:00,10.5175,8.8242
861956cefffffff,2018-08-02T18:00:00,9.9524,9.1948
861956cefffffff,2018-08-02T19:00:00,9.3969,9.4746
861956cefffffff,2018-08-02T20:00:00,8.8655,9.6635
861956cefffffff,2018-08-02T21:00:00,8.3707,9.7643
861956cefffffff,2018-08-02T22:00:00,7.922,9.7818
861956cefffffff,2018-08-02T23:00:00,7.526,9.7221
861956cefffffff,2018-08-03T00:00:00,7.1861,9.5925
861956cefffffff,2018-08-03T01:00:00,6.9026,9.4006
861956cefffffff,2018-08-03T02:00:00,6.6732,9.1539
861956cefffffff,2018-08-03T03:00:00,6.4934,8.8599
861956cefffffff,2018-08-03T04:00:00,6.3569,8.5261
861956cefffffff,2018-08-03T05:00:00,6.2563,8.1594
861956cefffffff,2018-08-03T06:00:00,6.1839,7.767
861956cefffffff,2018-08-03T07:00:00,6.132,7.3558
861956cefffffff,2018-08-03T08:00:00,6.0932,6.9324
861956cefffffff,2018-08-03T09:00:00,6.0612,6.5037
861956cefffffff,2018-08-03T10:00:00,6.0311,6.076
861956cefffffff,2018-08-03T11:00:00,5.9992,5.6555
861956cefffffff,2018-08-03T12:00:00,5.9633,5.2479
861956cefffffff,2018-08-03T13:00:00,5.9226,4.858
861956cefffffff,2018-08-03T14:00:00,5.8778,4.4899
861956cefffffff,2018-08-03T15:00:00,5.8303,4.1469
861956cefffffff,2018-08-03T16:00:00,5.7827,3.8312
861956cefffffff,2018-08-03T17:00:00,5.7379,3.544
861956cefffffff,2018-08-03T18:00:00,5.6993,3.2858
861956cefffffff,2018-08-03T19:00:00,5.6703,3.0561
861956cefffffff,2018-08-03T20:00:00,5.6542,2.8538
861956cefffffff,2018-08-03T21:00:00,5.6542,2.6771
861956cefffffff,2018-08-03T22:00:00,5.673,2.524
861956cefffffff,2018-08-03T23:00:00,5.713,2.3917
861956c5fffffff,2018-08-01T00:00:00,5.3793,2.2312
861956c5fffffff,2018-08-01T01:00:00,5.4397,2.1229
861956c5fffffff,2018-08-01T02:00:00,5.525,2.03
861956c5fffffff,2018-08-01T03:00:00,5.6363,1.9491
861956c5fffffff,2018-08-01T04:00:00,5.7741,1.8773
861956c5fffffff,2018-08-01T05:00:00,5.9389,1.8112
861956c5fffffff,2018-08-01T06:00:00,6.1302,1.7474
861956c5fffffff,2018-08-01T07:00:00,6.3476,1.6828
861956c5fffffff,2018-08-01T08:00:00,6.5901,1.6141
861956c5fffffff,2018-08-01T09:00:00,6.8562,1.5386
861956c5fffffff,2018-08-01T10:00:00,7.144,1.4536
861956c5fffffff,2018-08-01T11:00:00,7.4513,1.3571
861956c5fffffff,2018-08-01T12:00:00,7.7755,1.2479
861956c5fffffff,2018-08-01T13:00:00,8.1136,1.1257
861956c5fffffff,2018-08-01T14:00:00,8.4626,0.9911
861956c5fffffff,2018-08-01T15:00:00,8.8193,0.846
861956c5fffffff,2018-08-01T16:00:00,9.1805,0.6936
861956c5fffffff,2018-08-01T17:00:00,9.5432,0.5385
861956c5fffffff,2018-08-01T18:00:00,9.9046,0.3865
861956c5fffffff,2018-08-01T19:00:00,10.2623,0.2446
861956c5fffffff,2018-08-01T20:00:00,10.6142,0.121
861956c5fffffff,2018-08-01T21:00:00,10.9583,0.0244
861956c5fffffff,2018-08-01T22:00:00,11.2928,-0.0359
861956c5fffffff,2018-08-01T23:00:00,11.6158,-0.0506
861956c5fffffff,2018-08-02T00:00:00,11.925,-0.0108
861956c5fffffff,2018-08-02T01:00:00,12.2172,0.0918
861956c5fffffff,2018-08-02T02:00:00,12.4886,0.2642
861956c5fffffff,2018-08-02T03:00:00,12.7341,0.5114
861956c5fffffff,2018-08-02T04:00:00,12.9475,0.8367
861956c5fffffff,2018-08-02T05:00:00,13.1215,1.2402
861956c5fffffff,2018-08-02T06:00:00,13.248,1.7196
861956c5fffffff,2018-08-02T07:00:00,13.3188,2.269
861956c5fffffff,2018-08-02T08:00:00,13.3258,2.8793
861956c5fffffff,2018-08-02T09:00:00,13.2623,3.5384
861956c5fffffff,2018-08-02T10:00:00,13.1232,4.2313
861956c5fffffff,2018-08-02T11:00:00,12.9063,4.9408
861956c5fffffff,2018-08-02T12:00:00,12.6126,5.6487
861956c5fffffff,2018-08-02T13:00:00,12.2464,6.3363
861956c5fffffff,2018-08-02T14:00:00,11.8156,6.9856
861956c5fffffff,2018-08-02T15:00:00,11.3316,7.5804
861956c5fffffff,2018-08-02T16:00:00,10.808,8.1071
861956c5fffffff,2018-08-02T17:00:00,10.2602,8.5554
861956c5fffffff,2018-08-02T18:00:00,9.7045,8.9182
861956c5fffffff,2018-08-02T19:00:00,9.1566,9.1921
861956c5fffffff,2018-08-02T20:00:00,8.6309,9.3769
861956c5fffffff,2018-08-02T21:00:00,8.14,9.475
861956c5fffffff,2018-08-02T22:00:00,7.6934,9.4911
861956c5fffffff,2018-08-02T23:00:00,7.2977,9.4312
861956c5fffffff,2018-08-03T00:00:00,6.9567,9.3024
861956c5fffffff,2018-08-03T01:00:00,6.6707,9.1121
861956c5fffffff,2018-08-03T02:00:00,6.4377,8.8679
861956c5fffffff,2018-08-03T03:00:00,6.2535,8.5773
861956c5fffffff,2018-08-03T04:00:00,6.1119,8.2474
861956c5fffffff,2018-08-03T05:00:00,6.0058,7.8855
861956c5fffffff,2018-08-03T06:00:00,5.9277,7.4983
861956c5fffffff,2018-08-03T07:00:00,5.8698,7.0928
861956c5fffffff,2018-08-03T08:00:00,5.8252,6.6756
861956c5fffffff,2018-08-03T09:00:00,5.7874,6.2533
861956c5fffffff,2018-08-03T10:00:00,5.7516,5.8324
861956c5fffffff,2018-08-03T11:00:00,5.7142,5.4188
861956c5fffffff,2018-08-03T12:00:00,5.673,5.018
861956c5fffffff,2018-08-03T13:00:00,5.6272,4.635
861956c5fffffff,2018-08-03T14:00:00,5.5775,4.2738
861956c5fffffff,2018-08-03T15:00:00,5.5255,3.9376
861956c5fffffff,2018-08-03T16:00:00,5.4735,3.6284
861956c5fffffff,2018-08-03T17:00:00,5.4246,3.3477
861956c5fffffff,2018-08-03T18:00:00,5.382,3.0958
861956c5fffffff,2018-08-03T19:00:00,5.3494,2.8722
861956c5fffffff,2018-08-03T20:00:00,5.3298,2.6758
861956c5fffffff,2018-08-03T21:00:00,5.3265,2.505
861956c5fffffff,2018-08-03T22:00:00,5.3422,2.3576
861956c5fffffff,2018-08-03T23:00:00,5.3793,2.2312
86195689fffffff,2018-08-01T00:00:00,5.3253,2.2403
86195689fffffff,2018-08-01T01:00:00,5.3853,2.1348
86195689fffffff,2018-08-01T02:00:00,5.4705,2.0439
86195689fffffff,2018-08-01T03:00:00,5.582,1.9643
86195689fffffff,2018-08-01T04:00:00,5.7203,1.8928
86195689fffffff,2018-08-01T05:00:00,5.8858,1.8261
86195689fffffff,2018-08-01T06:00:00,6.0782,1.7609
86195689fffffff,2018-08-01T07:00:00,6.2968,1.6939
86195689fffffff,2018-08-01T08:00:00,6.5405,1.6219
86195689fffffff,2018-08-01T09:00:00,6.8079,1.5421
86195689fffffff,2018-08-01T10:00:00,7.0971,1.452
86195689fffffff,2018-08-01T11:00:00,7.4056,1.3497
86195689fffffff,2018-08-01T12:00:00,7.7308,1.2341
86195689fffffff,2018-08-01T13:00:00,8.0697,1.105
86195689fffffff,2018-08-01T14:00:00,8.4192,0.9633
86195689fffffff,2018-08-01T15:00:00,8.7761,0.8112
86195689fffffff,2018-08-01T16:00:00,9.1371,0.6522
86195689fffffff,2018-08-01T17:00:00,9.4994,0.4912
86195689fffffff,2018-08-01T18:00:00,9.8602,0.3342
86195689fffffff,2018-08-01T19:00:00,10.2172,0.1886
86195689fffffff,2018-08-01T20:00:00,10.5684,0.0628
86195689fffffff,2018-08-01T21:00:00,10.912,-0.0344
86195689fffffff,2018-08-01T22:00:00,11.2462,-0.0934
86195689fffffff,2018-08-01T23:00:00,11.5692,-0.1049
86195689fffffff,2018-08-02T00:00:00,11.8785,-0.0601
86195689fffffff,2018-08-02T01:00:00,12.1712,0.0493
86195689fffffff,2018-08-02T02:00:00,12.443,0.23
86195689fffffff,2018-08-02T03:00:00,12.6887,0.487
86195689fffffff,2018-08-02T04:00:00,12.902,0.8228
86195689fffffff,2018-08-02T05:00:00,13.0752,1.2374
86195689fffffff,2018-08-02T06:00:00,13.2002,1.7279
86195689fffffff,2018-08-02T07:00:00,13.2686,2.2878
86195689fffffff,2018-08-02T08:00:00,13.2723,2.9076
86195689fffffff,2018-08-02T09:00:00,13.2046,3.5746
86195689fffffff,2018-08-02T10:00:00,13.0609,4.2733
86195689fffffff,2018-08-02T11:00:00,12.8392,4.9863
86195689fffffff,2018-08-02T12:00:00,12.5409,5.6951
86195689fffffff,2018-08-02T13:00:00,12.1709,6.381
86195689fffffff,2018-08-02T14:00:00,11.7376,7.0262
86195689fffffff,2018-08-02T15:00:00,11.2527,7.6147
86195689fffffff,2018-08-02T16:00:00,10.7301,8.1335
86195689fffffff,2018-08-02T17:00:00,10.1855,8.5725
86195689fffffff,2018-08-02T18:00:00,9.6349,8.9254
86195689fffffff,2018-08-02T19:00:00,9.0939,9.1891
86195689fffffff,2018-08-02T20:00:00,8.5767,9.3639
86195689fffffff,2018-08-02T21:00:00,8.0951,9.4525
86195689fffffff,2018-08-02T22:00:00,7.6585,9.4598
86195689fffffff,2018-08-02T23:00:00,7.2728,9.392
86195689fffffff,2018-08-03T00:00:00,6.9411,9.2562
86195689fffffff,2018-08-03T01:00:00,6.6635,9.0599
86195689fffffff,2018-08-03T02:00:00,6.4376,8.8107
86195689fffffff,2018-08-03T03:00:00,6.2587,8.516
86195689fffffff,2018-08-03T04:00:00,6.1207,8.1831
86195689fffffff,2018-08-03T05:00:00,6.0164,7.8191
86195689fffffff,2018-08-03T06:00:00,5.9382,7.4308
86195689fffffff,2018-08-03T07:00:00,5.8786,7.0252
86195689fffffff,2018-08-03T08:00:00,5.8308,6.6091
86195689fffffff,2018-08-03T09:00:00,5.7887,6.1889
86195689fffffff,2018-08-03T10:00:00,5.7477,5.7711
86195689fffffff,2018-08-03T11:00:00,5.7045,5.3616
86195689fffffff,2018-08-03T12:00:00,5.6573,4.9658
86195689fffffff,2018-08-03T13:00:00,5.6056,4.5884
86195689fffffff,2018-08-03T14:00:00,5.5502,4.2333
86195689fffffff,2018-08-03T15:00:00,5.4929,3.9034
86195689fffffff,2018-08-03T16:00:00,5.4362,3.6009
86195689fffffff,2018-08-03T17:00:00,5.3832,3.3266
86195689fffffff,2018-08-03T18:00:00,5.3372,3.081
86195689fffffff,2018-08-03T19:00:00,5.3016,2.8633
86195689fffffff,2018-08-03T20:00:00,5.2797,2.6723
86195689fffffff,2018-08-03T21:00:00,5.2747,2.5064
86195689fffffff,2018-08-03T22:00:00,5.2891,2.3632
86195689fffffff,2018-08-03T23:00:00,5.3253,2.2403
86195688fffffff,2018-08-01T00:00:00,4.5228,1.8846
86195688fffffff,2018-08-01T01:00:00,4.5759,1.7949
86195688fffffff,2018-08-01T02:00:00,4.6547,1.7196
86195688fffffff,2018-08-01T03:00:00,4.7601,1.6556
86195688fffffff,2018-08-01T04:00:00,4.8927,1.6
86195688fffffff,2018-08-01T05:00:00,5.0526,1.5497
86195688fffffff,2018-08-01T06:00:00,5.2395,1.5016
86195688fffffff,2018-08-01T07:00:00,5.4528,1.4526
86195688fffffff,2018-08-01T08:00:00,5.6913,1.3998
86195688fffffff,2018-08-01T09:00:00,5.9537,1.3403
86195688fffffff,2018-08-01T10:00:00,6.2381,1.2717
86195688fffffff,2018-08-01T11:00:00,6.5422,1.192
86195688fffffff,2018-08-01T12:00:00,6.8634,1.0998
86195688fffffff,2018-08-01T13:00:00,7.1989,0.9948
86195688fffffff,2018-08-01T14:00:00,7.5457,0.8773
86195688fffffff,2018-08-01T15:00:00,7.9004,0.749
86195688fffffff,2018-08-01T16:00:00,8.26,0.613
86195688fffffff,2018-08-01T17:00:00,8.6214,0.4733
86195688fffffff,2018-08-01T18:00:00,8.9819,0.3355
86195688fffffff,2018-08-01T19:00:00,9.339,0.2063
86195688fffffff,2018-08-01T20:00:00,9.6904,0.0932
86195688fffffff,2018-08-01T21:00:00,10.0343,0.0047
86195688fffffff,2018-08-01T22:00:00,10.3688,-0.0504
86195688fffffff,2018-08-01T23:00:00,10.6918,-0.0632
86195688fffffff,2018-08-02T00:00:00,11.001,-0.0251
86195688fffffff,2018-08-02T01:00:00,11.2933,0.0719
86195688fffffff,2018-08-02T02:00:00,11.565,0.2343
86195688fffffff,2018-08-02T03:00:00,11.8112,0.4671
86195688fffffff,2018-08-02T04:00:00,12.0257,0.7734
86195688fffffff,2018-08-02T05:00:00,12.2016,1.1534
86195688fffffff,2018-08-02T06:00:00,12.3312,1.6046
86195688fffffff,2018-08-02T07:00:00,12.4066,2.1216
86195688fffffff,2018-08-02T08:00:00,12.4202,2.6955
86195688fffffff,2018-08-02T09:00:00,12.3656,3.3146
86195688fffffff,2018-08-02T10:00:00,12.2383,3.9647
86195688fffffff,2018-08-02T11:00:00,12.0362,4.6293
86195688fffffff,2018-08-02T12:00:00,11.7604,5.2909
86195688fffffff,2018-08-02T13:00:00,11.4153,5.9318
86195688fffffff,2018-08-02T14:00:00,11.0086,6.535
86195688fffffff,2018-08-02T15:00:00,10.5513,7.0851
86195688fffffff,2018-08-02T16:00:00,10.0563,7.5693
86195688fffffff,2018-08-02T17:00:00,9.5385,7.9781
86195688fffffff,2018-08-02T18:00:00,9.0132,8.3049
86195688fffffff,2018-08-02T19:00:00,8.4951,8.5468
86195688fffffff,2018-08-02T20:00:00,7.998,8.7037
86195688fffffff,2018-08-02T21:00:00,7.5332,8.7782
86195688fffffff,2018-08-02T22:00:00,7.1095,8.7749
86195688fffffff,2018-08-02T23:00:00,6.733,8.6999
86195688fffffff,2018-08-03T00:00:00,6.4067,8.5599
86195688fffffff,2018-08-03T01:00:00,6.1307,8.3623
86195688fffffff,2018-08-03T02:00:00,5.9028,8.1144
86195688fffffff,2018-08-03T03:00:00,5.7187,7.8237
86195688fffffff,2018-08-03T04:00:00,5.5725,7.4971
86195688fffffff,2018-08-03T05:00:00,5.4574,7.1417
86195688fffffff,2018-08-03T06:00:00,5.3663,6.7643
86195688fffffff,2018-08-03T07:00:00,5.292,6.3716
86195688fffffff,2018-08-03T08:00:00,5.2283,5.9701
86195688fffffff,2018-08-03T09:00:00,5.1694,5.5663
86195688fffffff,2018-08-03T10:00:00,5.1112,5.1662
86195688fffffff,2018-08-03T11:00:00,5.0508,4.7756
86195688fffffff,2018-08-03T12:00:00,4.9865,4.3995
86195688fffffff,2018-08-03T13:00:00,4.9182,4.0425
86195688fffffff,2018-08-03T14:00:00,4.8469,3.7082
86195688fffffff,2018-08-03T15:00:00,4.7746,3.3991
86195688fffffff,2018-08-03T16:00:00,4.7038,3.1172
86195688fffffff,2018-08-03T17:00:00,4.6378,2.8632
86195688fffffff,2018-08-03T18:00:00,4.5799,2.6373
86195688fffffff,2018-08-03T19:00:00,4.5334,2.4386
86195688fffffff,2018-08-03T20:00:00,4.5017,2.2659
86195688fffffff,2018-08-03T21:00:00,4.4877,2.1175
86195688fffffff,2018-08-03T22:00:00,4.4939,1.9912
86195688fffffff,2018-08-03T23:00:00,4.5228,1.8846
8619568f7ffffff,2018-08-01T00:00:00,5.6696,2.34
8619568f7ffffff,2018-08-01T01:00:00,5.7326,2.225
8619568f7ffffff,2018-08-01T02:00:00,5.82,2.1257
8619568f7ffffff,2018-08-01T03:00:00,5.9331,2.0391
8619568f7ffffff,2018-08-01T04:00:00,6.0725,1.9619
8619568f7ffffff,2018-08-01T05:00:00,6.2385,1.8908
8619568f7ffffff,2018-08-01T06:00:00,6.4311,1.8224
8619568f7ffffff,2018-08-01T07:00:00,6.6495,1.7534
8619568f7ffffff,2018-08-01T08:00:00,6.8929,1.6805
8619568f7ffffff,2018-08-01T09:00:00,7.1598,1.6009
8619568f7ffffff,2018-08-01T10:00:00,7.4483,1.512
8619568f7ffffff,2018-08-01T11:00:00,7.7563,1.4118
8619568f7ffffff,2018-08-01T12:00:00,8.0811,1.2989
8619568f7ffffff,2018-08-01T13:00:00,8.4199,1.173
8619568f7ffffff,2018-08-01T14:00:00,8.7695,1.0348
8619568f7ffffff,2018-08-01T15:00:00,9.1268,0.8862
8619568f7ffffff,2018-08-01T16:00:00,9.4885,0.7304
8619568f7ffffff,2018-08-01T17:00:00,9.8517,0.5719
8619568f7ffffff,2018-08-01T18:00:00,10.2135,0.4167
8619568f7ffffff,2018-08-01T19:00:00,10.5716,0.2719
8619568f7ffffff,2018-08-01T20:00:00,10.9238,0.1455
8619568f7ffffff,2018-08-01T21:00:00,11.2681,0.0465
8619568f7ffffff,2018-08-01T22:00:00,11.6028,-0.0157
8619568f7ffffff,2018-08-01T23:00:00,11.9258,-0.0318
8619568f7ffffff,2018-08-02T00:00:00,12.2349,0.0073
